Ticker,timestamp,users_holding
MLR ,2019-03-15 21:43:53,106
MLR ,2019-03-15 22:43:53,106
MLR ,2019-03-15 23:43:58,106
MLR ,2019-03-16 00:43:55,106
MLR ,2019-03-16 01:43:53,106
MLR ,2019-03-16 02:43:56,106
MLR ,2019-03-16 03:43:57,106
MLR ,2019-03-16 04:43:57,106
MLR ,2019-03-16 05:43:57,106
MLR ,2019-03-16 06:43:55,106
MLR ,2019-03-16 07:43:55,106
MLR ,2019-03-16 08:43:58,106
MLR ,2019-03-16 09:43:54,106
MLR ,2019-03-16 10:43:54,106
MLR ,2019-03-16 11:43:55,106
MLR ,2019-03-16 12:43:54,106
MLR ,2019-03-16 13:43:55,106
MLR ,2019-03-16 14:43:53,106
MLR ,2019-03-16 15:43:55,106
MLR ,2019-03-16 16:43:54,106
MLR ,2019-03-16 17:43:54,106
MLR ,2019-03-16 18:43:53,106
MLR ,2019-03-16 19:43:53,106
MLR ,2019-03-16 20:43:56,106
MLR ,2019-03-16 21:43:57,106
MLR ,2019-03-16 22:43:56,106
MLR ,2019-03-16 23:43:54,106
MLR ,2019-03-17 00:43:57,106
MLR ,2019-03-17 01:43:55,106
MLR ,2019-03-17 02:43:59,106
MLR ,2019-03-17 03:43:56,106
MLR ,2019-03-17 04:43:56,106
MLR ,2019-03-17 05:43:57,106
MLR ,2019-03-17 06:43:55,106
MLR ,2019-03-17 07:43:54,106
MLR ,2019-03-17 08:43:52,106
MLR ,2019-03-17 09:43:56,106
MLR ,2019-03-17 10:43:52,106
MLR ,2019-03-17 11:43:53,106
MLR ,2019-03-17 12:43:53,106
MLR ,2019-03-17 13:43:53,106
MLR ,2019-03-17 14:43:52,106
MLR ,2019-03-17 15:43:52,106
MLR ,2019-03-17 16:43:51,106
MLR ,2019-03-17 17:43:52,106
MLR ,2019-03-17 18:43:53,106
MLR ,2019-03-17 19:43:53,106
MLR ,2019-03-17 20:43:52,106
MLR ,2019-03-17 21:43:51,106
MLR ,2019-03-17 22:43:51,106
MLR ,2019-03-17 23:43:53,106
MLR ,2019-03-18 00:43:54,106
MLR ,2019-03-18 01:43:52,106
MLR ,2019-03-18 02:43:54,106
MLR ,2019-03-18 03:43:54,106
MLR ,2019-03-18 04:43:54,106
MLR ,2019-03-18 05:43:52,107
MLR ,2019-03-18 06:43:53,107
MLR ,2019-03-18 07:43:54,107
MLR ,2019-03-18 08:43:52,107
MLR ,2019-03-18 09:43:54,107
MLR ,2019-03-18 10:43:53,107
MLR ,2019-03-18 11:43:51,107
MLR ,2019-03-18 12:43:55,107
MLR ,2019-03-18 13:43:57,107
MLR ,2019-03-18 14:43:56,106
MLR ,2019-03-18 15:44:01,107
MLR ,2019-03-18 16:43:53,106
MLR ,2019-03-18 17:43:58,106
MLR ,2019-03-18 18:43:58,106
MLR ,2019-03-18 19:43:57,106
MLR ,2019-03-18 20:43:56,106
MLR ,2019-03-18 21:43:56,106
MLR ,2019-03-18 22:43:59,106
MLR ,2019-03-18 23:43:58,106
MLR ,2019-03-19 00:44:01,106
MLR ,2019-03-19 01:43:57,106
MLR ,2019-03-19 02:43:58,106
MLR ,2019-03-19 03:43:55,106
MLR ,2019-03-19 04:43:55,106
MLR ,2019-03-19 05:43:53,106
MLR ,2019-03-19 06:44:00,106
MLR ,2019-03-19 07:43:56,106
MLR ,2019-03-19 08:43:53,106
MLR ,2019-03-19 09:43:55,106
MLR ,2019-03-19 10:43:56,106
MLR ,2019-03-19 11:43:55,106
MLR ,2019-03-19 12:43:57,106
MLR ,2019-03-19 13:43:55,106
MLR ,2019-03-19 14:43:56,106
MLR ,2019-03-19 15:43:58,107
MLR ,2019-03-19 16:43:56,107
MLR ,2019-03-19 17:44:02,107
MLR ,2019-03-19 18:43:58,107
MLR ,2019-03-19 19:44:00,107
MLR ,2019-03-19 20:43:59,107
MLR ,2019-03-19 21:44:04,107
MLR ,2019-03-19 22:44:02,107
MLR ,2019-03-19 23:43:58,107
MLR ,2019-03-20 00:44:01,107
MLR ,2019-03-20 01:44:00,107
MLR ,2019-03-20 02:44:01,107
MLR ,2019-03-20 03:44:02,107
MLR ,2019-03-20 04:44:00,107
MLR ,2019-03-20 05:43:58,107
MLR ,2019-03-20 06:44:04,107
MLR ,2019-03-20 07:44:03,107
MLR ,2019-03-20 08:44:01,107
MLR ,2019-03-20 09:43:58,107
MLR ,2019-03-20 10:44:00,107
MLR ,2019-03-20 11:43:59,107
MLR ,2019-03-20 13:08:07,107
MLR ,2019-03-20 13:43:59,107
MLR ,2019-03-20 14:44:00,106
MLR ,2019-03-20 15:44:03,106
MLR ,2019-03-20 16:43:57,106
MLR ,2019-03-20 17:43:59,105
MLR ,2019-03-20 18:43:57,105
MLR ,2019-03-20 19:43:56,105
MLR ,2019-03-20 20:43:54,105
MLR ,2019-03-20 21:43:54,105
MLR ,2019-03-20 22:43:55,105
MLR ,2019-03-20 23:43:54,105
MLR ,2019-03-21 00:43:54,105
MLR ,2019-03-21 01:43:53,105
MLR ,2019-03-21 02:43:57,105
MLR ,2019-03-21 03:43:58,105
MLR ,2019-03-21 04:43:54,105
MLR ,2019-03-21 05:43:58,105
MLR ,2019-03-21 06:43:53,105
MLR ,2019-03-21 07:43:53,105
MLR ,2019-03-21 08:43:51,105
MLR ,2019-03-21 09:43:53,105
MLR ,2019-03-21 10:43:55,105
MLR ,2019-03-21 11:43:54,105
MLR ,2019-03-21 13:08:56,105
MLR ,2019-03-21 13:43:53,105
MLR ,2019-03-21 14:43:54,105
MLR ,2019-03-21 15:43:55,105
MLR ,2019-03-21 16:43:53,105
MLR ,2019-03-21 17:43:54,105
MLR ,2019-03-21 18:43:56,105
MLR ,2019-03-21 19:43:54,105
MLR ,2019-03-21 20:43:49,105
MLR ,2019-03-21 21:43:51,105
MLR ,2019-03-21 22:43:51,105
MLR ,2019-03-21 23:43:52,105
MLR ,2019-03-22 00:43:52,105
MLR ,2019-03-22 01:43:52,105
MLR ,2019-03-22 02:43:59,105
MLR ,2019-03-22 03:43:53,105
MLR ,2019-03-22 04:43:51,105
MLR ,2019-03-22 05:43:52,105
MLR ,2019-03-22 06:43:49,105
MLR ,2019-03-22 07:43:50,105
MLR ,2019-03-22 08:44:02,105
MLR ,2019-03-22 09:43:52,105
MLR ,2019-03-22 10:43:51,105
MLR ,2019-03-22 11:43:50,105
MLR ,2019-03-22 12:43:59,105
MLR ,2019-03-22 13:43:51,105
MLR ,2019-03-22 14:43:50,105
MLR ,2019-03-22 15:43:52,105
MLR ,2019-03-22 16:43:53,105
MLR ,2019-03-22 17:43:55,105
MLR ,2019-03-22 18:43:52,105
MLR ,2019-03-22 19:43:51,105
MLR ,2019-03-22 20:43:52,105
MLR ,2019-03-22 21:43:51,105
MLR ,2019-03-22 22:43:51,105
MLR ,2019-03-22 23:43:50,105
MLR ,2019-03-23 00:43:52,105
MLR ,2019-03-23 01:43:59,105
MLR ,2019-03-23 02:43:52,105
MLR ,2019-03-23 03:43:51,105
MLR ,2019-03-23 04:43:50,105
MLR ,2019-03-23 05:43:51,105
MLR ,2019-03-23 06:43:50,105
MLR ,2019-03-23 07:43:56,105
MLR ,2019-03-23 08:43:50,105
MLR ,2019-03-23 09:43:51,105
MLR ,2019-03-23 10:43:50,105
MLR ,2019-03-23 11:43:51,105
MLR ,2019-03-23 12:43:51,105
MLR ,2019-03-23 13:43:55,105
MLR ,2019-03-23 14:43:51,105
MLR ,2019-03-23 15:43:52,105
MLR ,2019-03-23 16:43:50,105
MLR ,2019-03-23 17:43:50,105
MLR ,2019-03-23 18:43:51,105
MLR ,2019-03-23 19:43:56,105
MLR ,2019-03-23 20:43:52,105
MLR ,2019-03-23 21:43:52,105
MLR ,2019-03-23 22:43:51,105
MLR ,2019-03-23 23:43:51,105
MLR ,2019-03-24 00:43:51,105
MLR ,2019-03-24 01:43:52,105
MLR ,2019-03-24 02:43:52,105
MLR ,2019-03-24 03:43:54,105
MLR ,2019-03-24 04:43:59,105
MLR ,2019-03-24 05:43:53,105
MLR ,2019-03-24 06:43:53,105
MLR ,2019-03-24 07:43:53,105
MLR ,2019-03-24 08:43:51,105
MLR ,2019-03-24 09:43:58,105
MLR ,2019-03-24 10:43:55,105
MLR ,2019-03-24 11:43:49,105
MLR ,2019-03-24 12:43:50,105
MLR ,2019-03-24 13:43:55,105
MLR ,2019-03-24 14:43:51,105
MLR ,2019-03-24 15:43:52,105
MLR ,2019-03-24 16:43:51,105
MLR ,2019-03-24 17:43:51,105
MLR ,2019-03-24 18:43:52,105
MLR ,2019-03-24 19:43:52,105
MLR ,2019-03-24 20:43:53,105
MLR ,2019-03-24 21:43:59,105
MLR ,2019-03-24 22:43:53,105
MLR ,2019-03-24 23:43:53,105
MLR ,2019-03-25 00:43:52,105
MLR ,2019-03-25 01:43:52,105
MLR ,2019-03-25 02:43:54,105
MLR ,2019-03-25 03:44:02,105
MLR ,2019-03-25 04:43:53,105
MLR ,2019-03-25 05:43:53,105
MLR ,2019-03-25 06:43:52,105
MLR ,2019-03-25 07:43:52,105
MLR ,2019-03-25 08:43:54,105
MLR ,2019-03-25 09:43:51,105
MLR ,2019-03-25 10:43:53,105
MLR ,2019-03-25 11:44:02,105
MLR ,2019-03-25 13:07:57,105
MLR ,2019-03-25 13:43:59,105
MLR ,2019-03-25 14:43:53,104
MLR ,2019-03-25 15:43:54,104
MLR ,2019-03-25 16:43:53,104
MLR ,2019-03-25 17:43:54,104
MLR ,2019-03-25 18:43:55,104
MLR ,2019-03-25 19:43:58,105
MLR ,2019-03-25 20:43:53,105
MLR ,2019-03-25 21:43:52,105
MLR ,2019-03-25 22:44:03,105
MLR ,2019-03-25 23:44:02,105
MLR ,2019-03-26 00:43:56,105
MLR ,2019-03-26 01:43:55,105
MLR ,2019-03-26 02:43:55,105
MLR ,2019-03-26 03:43:55,105
MLR ,2019-03-26 04:43:53,105
MLR ,2019-03-26 05:43:54,105
MLR ,2019-03-26 06:43:52,105
MLR ,2019-03-26 07:43:52,105
MLR ,2019-03-26 08:43:51,105
MLR ,2019-03-26 09:43:51,105
MLR ,2019-03-26 10:43:56,105
MLR ,2019-03-26 11:43:52,105
MLR ,2019-03-26 12:43:54,105
MLR ,2019-03-26 13:44:02,105
MLR ,2019-03-26 14:43:50,105
MLR ,2019-03-26 15:44:02,106
MLR ,2019-03-26 16:43:58,107
MLR ,2019-03-26 17:43:54,107
MLR ,2019-03-26 18:43:58,107
MLR ,2019-03-26 19:44:02,107
MLR ,2019-03-26 20:43:55,106
MLR ,2019-03-26 21:43:54,106
MLR ,2019-03-26 22:43:54,106
MLR ,2019-03-26 23:43:53,106
MLR ,2019-03-27 00:43:58,106
MLR ,2019-03-27 01:43:53,106
MLR ,2019-03-27 02:43:52,106
MLR ,2019-03-27 03:43:59,106
MLR ,2019-03-27 04:43:56,106
MLR ,2019-03-27 05:43:55,106
MLR ,2019-03-27 06:44:01,106
MLR ,2019-03-27 07:43:52,106
MLR ,2019-03-27 08:43:52,106
MLR ,2019-03-27 09:43:53,106
MLR ,2019-03-27 10:43:58,106
MLR ,2019-03-27 11:43:52,106
MLR ,2019-03-27 13:08:36,106
MLR ,2019-03-27 13:43:55,106
MLR ,2019-03-27 14:44:01,106
MLR ,2019-03-27 15:43:53,106
MLR ,2019-03-27 16:43:55,106
MLR ,2019-03-27 17:44:05,106
MLR ,2019-03-27 18:43:53,106
MLR ,2019-03-27 19:43:51,106
MLR ,2019-03-27 20:43:58,106
MLR ,2019-03-27 21:43:53,106
MLR ,2019-03-27 22:44:05,106
MLR ,2019-03-27 23:43:57,106
MLR ,2019-03-28 00:43:56,106
MLR ,2019-03-28 01:43:54,106
MLR ,2019-03-28 02:44:05,106
MLR ,2019-03-28 03:43:55,106
MLR ,2019-03-28 04:43:59,106
MLR ,2019-03-28 05:43:54,106
MLR ,2019-03-28 06:43:51,106
MLR ,2019-03-28 07:43:52,106
MLR ,2019-03-28 08:43:51,106
MLR ,2019-03-28 09:43:52,106
MLR ,2019-03-28 10:43:52,106
MLR ,2019-03-28 11:43:51,106
MLR ,2019-03-28 13:08:25,106
MLR ,2019-03-28 13:43:58,106
MLR ,2019-03-28 14:43:53,107
MLR ,2019-03-28 15:43:55,107
MLR ,2019-03-28 16:43:56,107
MLR ,2019-03-28 17:43:54,107
MLR ,2019-03-28 18:43:54,107
MLR ,2019-03-28 19:43:53,107
MLR ,2019-03-28 20:43:57,107
MLR ,2019-03-28 21:43:55,107
MLR ,2019-03-28 22:43:53,107
MLR ,2019-03-28 23:43:54,107
MLR ,2019-03-29 00:43:53,107
MLR ,2019-03-29 01:44:10,107
MLR ,2019-03-29 02:43:59,107
MLR ,2019-03-29 03:44:02,107
MLR ,2019-03-29 04:43:58,107
MLR ,2019-03-29 05:43:52,107
MLR ,2019-03-29 06:43:51,107
MLR ,2019-03-29 07:43:52,107
MLR ,2019-03-29 08:43:58,107
MLR ,2019-03-29 09:43:53,107
MLR ,2019-03-29 10:43:54,107
MLR ,2019-03-29 11:43:57,107
MLR ,2019-03-29 13:08:56,107
MLR ,2019-03-29 13:43:54,107
MLR ,2019-03-29 14:43:56,107
MLR ,2019-03-29 15:43:56,107
MLR ,2019-03-29 16:43:50,107
MLR ,2019-03-29 17:43:58,106
MLR ,2019-03-29 18:44:10,106
MLR ,2019-03-29 19:43:58,106
MLR ,2019-03-29 20:43:57,106
MLR ,2019-03-29 21:43:56,106
MLR ,2019-03-29 22:44:02,106
MLR ,2019-03-29 23:44:09,106
MLR ,2019-03-30 00:44:01,106
MLR ,2019-03-30 01:43:59,106
MLR ,2019-03-30 02:44:02,106
MLR ,2019-03-30 03:44:01,106
MLR ,2019-03-30 04:44:02,106
MLR ,2019-03-30 05:43:56,106
MLR ,2019-03-30 06:43:56,106
MLR ,2019-03-30 07:43:56,106
MLR ,2019-03-30 08:44:18,106
MLR ,2019-03-30 09:43:58,106
MLR ,2019-03-30 10:43:59,106
MLR ,2019-03-30 11:43:57,106
MLR ,2019-03-30 12:44:04,106
MLR ,2019-03-30 13:43:52,106
MLR ,2019-03-30 14:43:52,106
MLR ,2019-03-30 15:43:52,106
MLR ,2019-03-30 16:43:51,106
MLR ,2019-03-30 17:43:59,106
MLR ,2019-03-30 18:43:51,106
MLR ,2019-03-30 19:43:52,106
MLR ,2019-03-30 20:43:51,106
MLR ,2019-03-30 21:43:52,106
MLR ,2019-03-30 22:43:59,106
MLR ,2019-03-30 23:43:52,106
MLR ,2019-03-31 00:43:53,106
MLR ,2019-03-31 01:43:55,106
MLR ,2019-03-31 02:44:00,106
MLR ,2019-03-31 03:43:54,106
MLR ,2019-03-31 04:43:52,106
MLR ,2019-03-31 05:43:51,106
MLR ,2019-03-31 06:44:00,106
MLR ,2019-03-31 07:43:53,106
MLR ,2019-03-31 08:43:51,106
MLR ,2019-03-31 09:43:51,106
MLR ,2019-03-31 10:43:56,106
MLR ,2019-03-31 11:43:52,106
MLR ,2019-03-31 12:43:52,106
MLR ,2019-03-31 13:43:56,106
MLR ,2019-03-31 14:43:51,106
MLR ,2019-03-31 15:43:52,106
MLR ,2019-03-31 16:43:54,106
MLR ,2019-03-31 17:44:03,106
MLR ,2019-03-31 18:43:52,106
MLR ,2019-03-31 19:43:53,106
MLR ,2019-03-31 20:43:52,106
MLR ,2019-03-31 21:43:53,106
MLR ,2019-03-31 22:43:52,106
MLR ,2019-03-31 23:43:56,106
MLR ,2019-04-01 00:43:59,106
MLR ,2019-04-01 01:43:56,106
MLR ,2019-04-01 02:43:59,106
MLR ,2019-04-01 03:44:08,106
MLR ,2019-04-01 04:43:55,106
MLR ,2019-04-01 05:43:54,106
MLR ,2019-04-01 06:43:54,106
MLR ,2019-04-01 07:44:00,106
MLR ,2019-04-01 08:43:54,106
MLR ,2019-04-01 09:43:55,106
MLR ,2019-04-01 10:44:01,106
MLR ,2019-04-01 11:43:59,106
MLR ,2019-04-01 13:44:03,106
MLR ,2019-04-01 14:44:00,106
MLR ,2019-04-01 15:44:11,106
MLR ,2019-04-01 16:44:06,106
MLR ,2019-04-01 17:43:58,105
MLR ,2019-04-01 18:43:55,105
MLR ,2019-04-01 19:44:09,105
MLR ,2019-04-01 20:43:56,104
MLR ,2019-04-01 21:43:52,104
MLR ,2019-04-01 22:43:58,104
MLR ,2019-04-01 23:43:56,104
MLR ,2019-04-02 00:44:02,104
MLR ,2019-04-02 01:43:54,104
MLR ,2019-04-02 02:43:57,104
MLR ,2019-04-02 03:44:05,104
MLR ,2019-04-02 04:43:57,104
MLR ,2019-04-02 05:43:54,104
MLR ,2019-04-02 06:43:53,104
MLR ,2019-04-02 07:43:59,104
MLR ,2019-04-02 08:43:55,104
MLR ,2019-04-02 09:44:00,104
MLR ,2019-04-02 10:43:54,104
MLR ,2019-04-02 11:43:53,104
MLR ,2019-04-02 13:08:34,104
MLR ,2019-04-02 13:43:56,104
MLR ,2019-04-02 14:43:52,104
MLR ,2019-04-02 15:44:05,104
MLR ,2019-04-02 16:43:54,104
MLR ,2019-04-02 17:44:03,104
MLR ,2019-04-02 18:43:58,104
MLR ,2019-04-02 19:43:59,105
MLR ,2019-04-02 20:44:05,106
MLR ,2019-04-02 21:43:58,106
MLR ,2019-04-02 22:43:57,106
MLR ,2019-04-02 23:43:58,106
MLR ,2019-04-03 00:44:12,106
MLR ,2019-04-03 01:43:59,106
MLR ,2019-04-03 02:43:56,106
MLR ,2019-04-03 03:44:00,106
MLR ,2019-04-03 04:44:00,106
MLR ,2019-04-03 05:44:01,106
MLR ,2019-04-03 06:44:02,106
MLR ,2019-04-03 07:43:57,106
MLR ,2019-04-03 08:43:56,106
MLR ,2019-04-03 09:44:13,106
MLR ,2019-04-03 10:44:02,106
MLR ,2019-04-03 11:43:59,106
MLR ,2019-04-03 13:08:37,106
MLR ,2019-04-03 13:43:57,106
MLR ,2019-04-03 14:44:04,106
MLR ,2019-04-03 15:44:06,107
MLR ,2019-04-03 16:43:56,107
MLR ,2019-04-03 17:43:54,107
MLR ,2019-04-03 18:43:55,107
MLR ,2019-04-03 19:43:57,107
MLR ,2019-04-03 20:43:59,107
MLR ,2019-04-03 21:43:55,107
MLR ,2019-04-03 22:43:54,107
MLR ,2019-04-03 23:44:02,107
MLR ,2019-04-04 00:43:53,107
MLR ,2019-04-04 01:43:56,107
MLR ,2019-04-04 02:43:56,107
MLR ,2019-04-04 03:44:01,107
MLR ,2019-04-04 04:43:52,107
MLR ,2019-04-04 05:43:52,107
MLR ,2019-04-04 06:43:52,107
MLR ,2019-04-04 07:43:55,107
MLR ,2019-04-04 08:44:00,107
MLR ,2019-04-04 09:43:53,107
MLR ,2019-04-04 10:43:54,107
MLR ,2019-04-04 11:44:00,107
MLR ,2019-04-04 12:43:54,107
MLR ,2019-04-04 13:43:54,107
MLR ,2019-04-04 14:44:04,107
MLR ,2019-04-04 15:43:56,107
MLR ,2019-04-04 16:44:04,107
MLR ,2019-04-04 17:43:53,107
MLR ,2019-04-04 18:44:00,106
MLR ,2019-04-04 19:43:55,106
MLR ,2019-04-04 20:43:54,106
MLR ,2019-04-04 21:43:59,106
MLR ,2019-04-04 22:44:07,106
MLR ,2019-04-04 23:43:55,106
MLR ,2019-04-05 00:43:56,106
MLR ,2019-04-05 01:43:53,106
MLR ,2019-04-05 02:43:54,106
MLR ,2019-04-05 03:44:09,106
MLR ,2019-04-05 04:43:56,106
MLR ,2019-04-05 05:43:54,106
MLR ,2019-04-05 06:43:53,106
MLR ,2019-04-05 07:43:54,106
MLR ,2019-04-05 08:44:06,106
MLR ,2019-04-05 09:43:55,106
MLR ,2019-04-05 10:44:03,106
MLR ,2019-04-05 11:43:54,106
MLR ,2019-04-05 13:08:03,106
MLR ,2019-04-05 13:43:59,106
MLR ,2019-04-05 14:43:58,106
MLR ,2019-04-05 15:44:03,106
MLR ,2019-04-05 16:43:54,106
MLR ,2019-04-05 17:43:55,106
MLR ,2019-04-05 18:43:58,106
MLR ,2019-04-05 19:43:55,106
MLR ,2019-04-05 20:43:55,105
MLR ,2019-04-05 21:44:00,105
MLR ,2019-04-05 22:43:56,105
MLR ,2019-04-05 23:44:00,105
MLR ,2019-04-06 00:43:58,105
MLR ,2019-04-06 01:44:11,105
MLR ,2019-04-06 02:44:01,105
MLR ,2019-04-06 03:44:00,105
MLR ,2019-04-06 04:44:05,105
MLR ,2019-04-06 05:43:56,105
MLR ,2019-04-06 06:43:56,105
MLR ,2019-04-06 07:43:58,105
MLR ,2019-04-06 08:44:08,105
MLR ,2019-04-06 09:43:56,105
MLR ,2019-04-06 10:43:56,105
MLR ,2019-04-06 11:43:58,105
MLR ,2019-04-06 12:43:57,105
MLR ,2019-04-06 13:43:54,105
MLR ,2019-04-06 14:43:54,105
MLR ,2019-04-06 15:44:02,105
MLR ,2019-04-06 16:43:55,105
MLR ,2019-04-06 17:43:55,105
MLR ,2019-04-06 18:43:56,105
MLR ,2019-04-06 19:43:55,105
MLR ,2019-04-06 20:43:53,105
MLR ,2019-04-06 21:44:05,105
MLR ,2019-04-06 22:43:55,105
MLR ,2019-04-06 23:43:54,105
MLR ,2019-04-07 00:43:55,105
MLR ,2019-04-07 01:43:52,105
MLR ,2019-04-07 02:43:57,105
MLR ,2019-04-07 03:44:03,105
MLR ,2019-04-07 04:43:57,105
MLR ,2019-04-07 05:43:56,105
MLR ,2019-04-07 06:43:58,105
MLR ,2019-04-07 07:44:06,105
MLR ,2019-04-07 08:43:58,105
MLR ,2019-04-07 09:44:01,105
MLR ,2019-04-07 10:43:54,105
MLR ,2019-04-07 11:44:02,105
MLR ,2019-04-07 12:43:58,105
MLR ,2019-04-07 13:44:03,105
MLR ,2019-04-07 14:43:55,105
MLR ,2019-04-07 15:43:59,105
MLR ,2019-04-07 16:44:02,105
MLR ,2019-04-07 17:43:56,105
MLR ,2019-04-07 18:43:56,105
MLR ,2019-04-07 19:43:56,105
MLR ,2019-04-07 20:44:03,105
MLR ,2019-04-07 21:43:54,105
MLR ,2019-04-07 22:43:55,105
MLR ,2019-04-07 23:43:53,105
MLR ,2019-04-08 00:44:07,105
MLR ,2019-04-08 01:43:57,105
MLR ,2019-04-08 02:43:56,105
MLR ,2019-04-08 03:43:56,105
MLR ,2019-04-08 04:43:52,105
MLR ,2019-04-08 05:44:05,105
MLR ,2019-04-08 06:43:53,105
MLR ,2019-04-08 07:43:53,105
MLR ,2019-04-08 08:43:54,105
MLR ,2019-04-08 09:43:55,105
MLR ,2019-04-08 10:43:55,105
MLR ,2019-04-08 11:44:08,105
MLR ,2019-04-08 12:43:54,105
MLR ,2019-04-08 13:44:03,105
MLR ,2019-04-08 14:43:53,106
MLR ,2019-04-08 15:44:00,106
MLR ,2019-04-08 16:44:09,106
MLR ,2019-04-08 17:43:56,106
MLR ,2019-04-08 18:43:56,106
MLR ,2019-04-08 19:43:56,106
MLR ,2019-04-08 20:43:56,106
MLR ,2019-04-08 21:43:59,106
MLR ,2019-04-08 22:43:58,106
MLR ,2019-04-08 23:43:55,106
MLR ,2019-04-09 00:44:03,106
MLR ,2019-04-09 01:43:57,106
MLR ,2019-04-09 02:44:00,106
MLR ,2019-04-09 03:43:58,106
MLR ,2019-04-09 04:43:56,106
MLR ,2019-04-09 05:44:01,106
MLR ,2019-04-09 06:43:57,106
MLR ,2019-04-09 07:43:56,106
MLR ,2019-04-09 08:43:59,106
MLR ,2019-04-09 09:44:10,106
MLR ,2019-04-09 10:43:55,106
MLR ,2019-04-09 11:43:58,106
MLR ,2019-04-09 13:09:14,106
MLR ,2019-04-09 13:43:56,106
MLR ,2019-04-09 14:43:55,105
MLR ,2019-04-09 15:44:11,105
MLR ,2019-04-09 16:43:58,105
MLR ,2019-04-09 17:43:56,106
MLR ,2019-04-09 18:43:57,106
MLR ,2019-04-09 19:43:57,106
MLR ,2019-04-09 20:43:57,106
MLR ,2019-04-09 21:43:57,106
MLR ,2019-04-09 22:43:56,106
MLR ,2019-04-09 23:44:05,106
MLR ,2019-04-10 00:43:58,106
MLR ,2019-04-10 01:43:58,106
MLR ,2019-04-10 02:43:59,106
MLR ,2019-04-10 03:44:03,106
MLR ,2019-04-10 04:44:05,106
MLR ,2019-04-10 05:43:56,106
MLR ,2019-04-10 06:43:56,106
MLR ,2019-04-10 07:43:55,106
MLR ,2019-04-10 08:44:04,106
MLR ,2019-04-10 09:43:57,106
MLR ,2019-04-10 10:43:57,106
MLR ,2019-04-10 11:43:59,106
MLR ,2019-04-10 12:44:08,106
MLR ,2019-04-10 13:44:09,106
MLR ,2019-04-10 14:43:57,106
MLR ,2019-04-10 15:44:00,106
MLR ,2019-04-10 16:43:58,106
MLR ,2019-04-10 17:43:59,106
MLR ,2019-04-10 18:44:03,106
MLR ,2019-04-10 19:44:00,106
MLR ,2019-04-10 20:43:56,106
MLR ,2019-04-10 21:43:54,106
MLR ,2019-04-10 22:43:54,106
MLR ,2019-04-10 23:44:06,106
MLR ,2019-04-11 00:43:56,106
MLR ,2019-04-11 01:43:53,106
MLR ,2019-04-11 02:43:57,106
MLR ,2019-04-11 03:44:00,106
MLR ,2019-04-11 04:44:00,106
MLR ,2019-04-11 05:43:59,106
MLR ,2019-04-11 06:43:54,106
MLR ,2019-04-11 18:44:04,106
MLR ,2019-04-11 19:44:13,106
MLR ,2019-04-11 20:43:58,106
MLR ,2019-04-11 21:43:58,106
MLR ,2019-04-11 22:43:57,106
MLR ,2019-04-11 23:43:58,106
MLR ,2019-04-12 00:43:57,106
MLR ,2019-04-12 01:44:00,106
MLR ,2019-04-12 02:44:06,106
MLR ,2019-04-12 03:44:00,106
MLR ,2019-04-12 04:43:58,106
MLR ,2019-04-12 05:43:59,106
MLR ,2019-04-12 06:43:56,106
MLR ,2019-04-12 07:43:56,106
MLR ,2019-04-12 08:43:57,106
