Ticker,timestamp,users_holding
TEL ,2018-07-27 02:44:09,240
TEL ,2018-07-27 03:44:10,240
TEL ,2018-07-27 04:44:10,240
TEL ,2018-07-27 05:44:11,240
TEL ,2018-07-27 06:44:10,240
TEL ,2018-07-27 07:44:09,240
TEL ,2018-07-27 08:44:08,240
TEL ,2018-07-27 09:44:08,240
TEL ,2018-07-27 10:44:09,240
TEL ,2018-07-27 11:44:08,240
TEL ,2018-07-27 12:44:09,240
TEL ,2018-07-27 13:44:16,240
TEL ,2018-07-27 14:44:12,240
TEL ,2018-07-27 15:44:10,240
TEL ,2018-07-27 16:44:10,239
TEL ,2018-07-27 17:44:10,239
TEL ,2018-07-27 18:44:10,239
TEL ,2018-07-27 19:44:10,239
TEL ,2018-07-27 20:44:09,239
TEL ,2018-07-27 21:44:09,239
TEL ,2018-07-27 22:44:08,239
TEL ,2018-07-27 23:44:09,239
TEL ,2018-07-28 00:44:09,239
TEL ,2018-07-28 01:44:09,239
TEL ,2018-07-28 02:44:09,239
TEL ,2018-07-28 03:44:10,239
TEL ,2018-07-28 04:44:09,239
TEL ,2018-07-28 05:44:09,239
TEL ,2018-07-28 06:44:09,239
TEL ,2018-07-28 07:44:09,239
TEL ,2018-07-28 08:44:09,239
TEL ,2018-07-28 09:44:09,239
TEL ,2018-07-28 10:44:08,239
TEL ,2018-07-28 11:44:08,239
TEL ,2018-07-28 12:44:09,239
TEL ,2018-07-28 13:44:08,239
TEL ,2018-07-28 14:44:08,239
TEL ,2018-07-28 15:44:10,239
TEL ,2018-07-28 16:44:09,239
TEL ,2018-07-28 17:44:10,239
TEL ,2018-07-28 18:44:10,239
TEL ,2018-07-28 19:44:30,239
TEL ,2018-07-28 20:44:21,239
TEL ,2018-07-28 21:44:09,239
TEL ,2018-07-28 22:44:09,239
TEL ,2018-07-28 23:44:10,239
TEL ,2018-07-29 00:44:09,239
TEL ,2018-07-29 01:44:10,239
TEL ,2018-07-29 02:44:09,239
TEL ,2018-07-29 03:44:08,239
TEL ,2018-07-29 04:44:10,239
TEL ,2018-07-29 05:44:10,239
TEL ,2018-07-29 06:44:10,239
TEL ,2018-07-29 07:44:09,239
TEL ,2018-07-29 08:44:09,239
TEL ,2018-07-29 09:44:09,239
TEL ,2018-07-29 10:44:09,239
TEL ,2018-07-29 11:44:08,239
TEL ,2018-07-29 12:44:10,239
TEL ,2018-07-29 13:44:10,239
TEL ,2018-07-29 14:44:09,239
TEL ,2018-07-29 15:44:08,239
TEL ,2018-07-29 16:44:10,239
TEL ,2018-07-29 17:44:10,239
TEL ,2018-07-29 18:44:09,239
TEL ,2018-07-29 19:44:10,239
TEL ,2018-07-29 20:44:10,239
TEL ,2018-07-29 21:44:10,239
TEL ,2018-07-29 22:44:10,239
TEL ,2018-07-29 23:44:10,239
TEL ,2018-07-30 00:44:09,239
TEL ,2018-07-30 01:44:10,239
TEL ,2018-07-30 02:44:09,239
TEL ,2018-07-30 03:44:10,239
TEL ,2018-07-30 04:44:09,239
TEL ,2018-07-30 05:44:09,239
TEL ,2018-07-30 06:44:08,239
TEL ,2018-07-30 07:44:09,239
TEL ,2018-07-30 08:44:09,239
TEL ,2018-07-30 09:44:10,239
TEL ,2018-07-30 10:44:08,239
TEL ,2018-07-30 11:44:09,239
TEL ,2018-07-30 12:44:09,239
TEL ,2018-07-30 13:44:16,239
TEL ,2018-07-30 14:44:13,240
TEL ,2018-07-30 15:44:10,240
TEL ,2018-07-30 16:44:12,240
TEL ,2018-07-30 17:44:11,241
TEL ,2018-07-30 18:44:09,241
TEL ,2018-07-30 19:44:12,240
TEL ,2018-07-30 20:44:09,240
TEL ,2018-07-30 21:44:09,240
TEL ,2018-07-30 22:44:10,240
TEL ,2018-07-30 23:44:09,240
TEL ,2018-07-31 00:44:11,240
TEL ,2018-07-31 01:44:10,240
TEL ,2018-07-31 02:44:09,240
TEL ,2018-07-31 03:44:09,240
TEL ,2018-07-31 04:44:09,240
TEL ,2018-07-31 05:44:09,240
TEL ,2018-07-31 06:44:09,240
TEL ,2018-07-31 07:44:10,240
TEL ,2018-07-31 08:44:34,240
TEL ,2018-07-31 09:51:05,240
TEL ,2018-07-31 10:44:09,240
TEL ,2018-07-31 11:44:08,240
TEL ,2018-07-31 12:44:09,240
TEL ,2018-07-31 13:44:18,240
TEL ,2018-07-31 14:44:11,240
TEL ,2018-07-31 15:44:10,239
TEL ,2018-07-31 16:44:10,239
TEL ,2018-07-31 17:44:10,239
TEL ,2018-07-31 18:44:10,239
TEL ,2018-07-31 19:44:11,239
TEL ,2018-07-31 20:44:10,239
TEL ,2018-07-31 21:44:09,239
TEL ,2018-07-31 22:44:10,239
TEL ,2018-07-31 23:44:10,239
TEL ,2018-08-01 00:44:11,239
TEL ,2018-08-01 01:44:09,239
TEL ,2018-08-01 02:44:09,239
TEL ,2018-08-01 03:44:10,239
TEL ,2018-08-01 04:44:10,239
TEL ,2018-08-01 05:44:10,239
TEL ,2018-08-01 06:44:09,239
TEL ,2018-08-01 07:44:09,239
TEL ,2018-08-01 08:44:10,239
TEL ,2018-08-01 09:44:09,239
TEL ,2018-08-01 10:44:09,239
TEL ,2018-08-01 11:44:10,239
TEL ,2018-08-01 12:44:09,239
TEL ,2018-08-01 14:09:18,238
TEL ,2018-08-01 14:44:12,238
TEL ,2018-08-01 15:44:12,238
TEL ,2018-08-01 16:44:12,238
TEL ,2018-08-01 17:44:13,238
TEL ,2018-08-01 18:44:11,238
TEL ,2018-08-01 19:45:41,238
TEL ,2018-08-01 20:44:10,238
TEL ,2018-08-01 21:44:10,238
TEL ,2018-08-01 22:44:09,238
TEL ,2018-08-01 23:44:10,238
TEL ,2018-08-02 00:44:12,238
TEL ,2018-08-02 01:44:11,238
TEL ,2018-08-02 02:44:11,238
TEL ,2018-08-02 03:44:10,238
TEL ,2018-08-02 04:44:11,238
TEL ,2018-08-02 05:44:10,238
TEL ,2018-08-02 06:44:10,238
TEL ,2018-08-02 07:44:10,238
TEL ,2018-08-02 08:44:10,238
TEL ,2018-08-02 09:44:11,238
TEL ,2018-08-02 10:44:10,238
TEL ,2018-08-02 11:44:10,238
TEL ,2018-08-02 12:44:10,238
TEL ,2018-08-02 13:44:16,238
TEL ,2018-08-02 14:44:14,238
TEL ,2018-08-02 15:44:14,238
TEL ,2018-08-02 16:44:11,237
TEL ,2018-08-02 17:44:13,237
TEL ,2018-08-02 18:44:12,237
TEL ,2018-08-02 19:44:13,237
TEL ,2018-08-02 20:44:11,237
TEL ,2018-08-02 21:44:10,237
TEL ,2018-08-02 22:44:10,237
TEL ,2018-08-02 23:44:10,237
TEL ,2018-08-03 00:44:10,237
TEL ,2018-08-03 01:44:12,237
TEL ,2018-08-03 02:44:11,237
TEL ,2018-08-03 03:44:11,237
TEL ,2018-08-03 04:44:11,237
TEL ,2018-08-03 05:44:11,237
TEL ,2018-08-03 06:44:11,237
TEL ,2018-08-03 07:44:09,237
TEL ,2018-08-03 08:44:11,237
TEL ,2018-08-03 09:44:10,237
TEL ,2018-08-03 10:44:11,237
TEL ,2018-08-03 11:46:12,237
TEL ,2018-08-03 13:09:09,237
TEL ,2018-08-03 13:44:16,237
TEL ,2018-08-03 14:44:12,237
TEL ,2018-08-03 15:44:10,236
TEL ,2018-08-03 16:44:11,236
TEL ,2018-08-03 17:44:10,236
TEL ,2018-08-03 18:44:11,236
TEL ,2018-08-03 19:44:10,237
TEL ,2018-08-03 20:44:11,237
TEL ,2018-08-03 21:44:09,237
TEL ,2018-08-03 22:44:10,238
TEL ,2018-08-03 23:44:10,238
TEL ,2018-08-04 00:44:10,238
TEL ,2018-08-04 01:44:10,238
TEL ,2018-08-04 02:44:11,238
TEL ,2018-08-04 03:44:10,238
TEL ,2018-08-04 04:44:10,238
TEL ,2018-08-04 05:44:11,238
TEL ,2018-08-04 06:44:11,238
TEL ,2018-08-04 07:44:11,238
TEL ,2018-08-04 08:44:10,238
TEL ,2018-08-04 09:44:11,238
TEL ,2018-08-04 10:44:10,238
TEL ,2018-08-04 11:44:10,238
TEL ,2018-08-04 12:44:09,238
TEL ,2018-08-04 13:44:12,238
TEL ,2018-08-04 14:44:10,238
TEL ,2018-08-04 15:44:11,238
TEL ,2018-08-04 16:44:10,238
TEL ,2018-08-04 17:44:10,238
TEL ,2018-08-04 18:44:11,238
TEL ,2018-08-04 19:44:11,238
TEL ,2018-08-04 20:44:10,238
TEL ,2018-08-04 21:44:09,238
TEL ,2018-08-04 22:44:09,238
TEL ,2018-08-04 23:44:11,238
TEL ,2018-08-05 00:44:09,238
TEL ,2018-08-05 01:44:10,238
TEL ,2018-08-05 02:44:11,238
TEL ,2018-08-05 03:44:10,238
TEL ,2018-08-05 04:44:10,238
TEL ,2018-08-05 05:44:10,238
TEL ,2018-08-05 06:44:11,238
TEL ,2018-08-05 07:44:09,238
TEL ,2018-08-05 08:44:10,238
TEL ,2018-08-05 09:44:10,238
TEL ,2018-08-05 10:44:10,238
TEL ,2018-08-05 11:44:10,238
TEL ,2018-08-05 12:44:10,238
TEL ,2018-08-05 13:44:10,238
TEL ,2018-08-05 14:44:10,238
TEL ,2018-08-05 15:44:10,238
TEL ,2018-08-05 16:44:11,238
TEL ,2018-08-05 17:44:10,238
TEL ,2018-08-05 18:44:10,238
TEL ,2018-08-05 19:44:11,238
TEL ,2018-08-05 20:44:10,238
TEL ,2018-08-05 21:44:11,238
TEL ,2018-08-05 22:44:09,238
TEL ,2018-08-05 23:44:11,238
TEL ,2018-08-06 00:44:10,238
TEL ,2018-08-06 01:44:09,238
TEL ,2018-08-06 02:44:10,238
TEL ,2018-08-06 03:44:10,238
TEL ,2018-08-06 04:44:10,238
TEL ,2018-08-06 05:44:09,238
TEL ,2018-08-06 06:44:09,238
TEL ,2018-08-06 07:44:10,238
TEL ,2018-08-06 08:44:10,238
TEL ,2018-08-06 09:44:10,238
TEL ,2018-08-06 10:44:10,238
TEL ,2018-08-06 11:44:09,238
TEL ,2018-08-06 12:44:10,238
TEL ,2018-08-06 13:44:14,238
TEL ,2018-08-06 14:44:12,238
TEL ,2018-08-06 15:44:11,238
TEL ,2018-08-06 16:44:36,239
TEL ,2018-08-06 17:44:12,240
TEL ,2018-08-06 18:44:13,240
TEL ,2018-08-06 19:44:11,239
TEL ,2018-08-06 20:44:11,240
TEL ,2018-08-06 21:44:13,240
TEL ,2018-08-06 22:44:11,240
TEL ,2018-08-06 23:44:11,240
TEL ,2018-08-07 00:44:11,240
TEL ,2018-08-07 01:44:11,240
TEL ,2018-08-07 02:44:12,240
TEL ,2018-08-07 03:44:13,240
TEL ,2018-08-07 04:44:12,240
TEL ,2018-08-07 05:44:11,240
TEL ,2018-08-07 06:44:11,240
TEL ,2018-08-07 07:44:11,240
TEL ,2018-08-07 08:44:10,240
TEL ,2018-08-07 09:44:10,240
TEL ,2018-08-07 10:44:10,240
TEL ,2018-08-07 11:44:11,240
TEL ,2018-08-07 12:44:11,240
TEL ,2018-08-07 13:44:18,240
TEL ,2018-08-07 14:44:12,240
TEL ,2018-08-07 15:44:12,238
TEL ,2018-08-07 16:44:11,238
TEL ,2018-08-07 17:44:14,238
TEL ,2018-08-07 18:44:12,238
TEL ,2018-08-07 19:44:14,238
TEL ,2018-08-07 20:44:12,238
TEL ,2018-08-07 21:44:12,238
TEL ,2018-08-07 22:44:11,238
TEL ,2018-08-07 23:44:11,238
TEL ,2018-08-08 00:44:11,238
TEL ,2018-08-08 01:44:13,238
TEL ,2018-08-08 02:44:12,238
TEL ,2018-08-08 03:44:12,238
TEL ,2018-08-08 04:44:11,238
TEL ,2018-08-08 05:44:12,238
TEL ,2018-08-08 06:44:12,238
TEL ,2018-08-08 07:44:13,238
TEL ,2018-08-08 08:44:12,238
TEL ,2018-08-08 09:44:12,238
TEL ,2018-08-08 10:44:12,238
TEL ,2018-08-08 11:44:12,238
TEL ,2018-08-08 12:44:13,238
TEL ,2018-08-08 13:44:16,238
TEL ,2018-08-08 14:44:12,237
TEL ,2018-08-08 15:44:13,237
TEL ,2018-08-08 16:44:13,236
TEL ,2018-08-08 17:44:12,236
TEL ,2018-08-08 18:44:11,236
TEL ,2018-08-08 19:44:12,236
TEL ,2018-08-08 20:44:11,236
TEL ,2018-08-08 21:44:10,236
TEL ,2018-08-08 22:44:10,236
TEL ,2018-08-08 23:44:11,236
TEL ,2018-08-10 00:22:27,237
TEL ,2018-08-10 00:44:14,237
TEL ,2018-08-10 01:44:16,237
TEL ,2018-08-10 02:44:15,237
TEL ,2018-08-10 03:44:11,237
TEL ,2018-08-10 04:44:14,237
TEL ,2018-08-10 05:44:17,237
TEL ,2018-08-10 06:44:14,237
TEL ,2018-08-10 07:44:16,237
TEL ,2018-08-10 08:44:15,237
TEL ,2018-08-10 09:44:14,237
TEL ,2018-08-10 10:44:14,237
TEL ,2018-08-10 11:44:14,237
TEL ,2018-08-10 12:44:13,237
TEL ,2018-08-10 13:44:19,237
TEL ,2018-08-10 14:44:18,236
TEL ,2018-08-10 15:44:17,236
TEL ,2018-08-10 16:44:17,236
TEL ,2018-08-10 17:44:16,236
TEL ,2018-08-10 18:44:15,236
TEL ,2018-08-10 19:44:16,236
TEL ,2018-08-10 20:44:16,236
TEL ,2018-08-10 21:44:16,236
TEL ,2018-08-10 22:44:15,236
TEL ,2018-08-10 23:44:16,236
TEL ,2018-08-11 00:44:15,236
TEL ,2018-08-11 01:44:16,236
TEL ,2018-08-11 02:44:16,236
TEL ,2018-08-11 03:44:16,236
TEL ,2018-08-11 04:44:15,236
TEL ,2018-08-11 05:44:16,236
TEL ,2018-08-11 06:44:15,236
TEL ,2018-08-11 07:44:15,236
TEL ,2018-08-11 08:44:14,236
TEL ,2018-08-11 09:44:15,236
TEL ,2018-08-11 10:44:15,236
TEL ,2018-08-11 11:44:15,236
TEL ,2018-08-11 12:44:14,236
TEL ,2018-08-11 13:44:15,236
TEL ,2018-08-11 14:44:15,236
TEL ,2018-08-11 15:44:16,236
TEL ,2018-08-11 16:44:15,236
TEL ,2018-08-11 17:44:15,236
TEL ,2018-08-11 18:44:16,236
TEL ,2018-08-11 19:44:15,236
TEL ,2018-08-11 20:44:15,236
TEL ,2018-08-11 21:44:16,236
TEL ,2018-08-11 22:44:15,236
TEL ,2018-08-11 23:44:15,236
TEL ,2018-08-12 00:44:15,236
TEL ,2018-08-12 01:44:15,236
TEL ,2018-08-12 02:44:15,236
TEL ,2018-08-12 03:44:14,236
TEL ,2018-08-12 04:44:16,236
TEL ,2018-08-12 05:44:15,236
TEL ,2018-08-12 06:44:14,236
TEL ,2018-08-12 07:44:14,236
TEL ,2018-08-12 08:44:14,236
TEL ,2018-08-12 09:44:14,236
TEL ,2018-08-12 10:44:14,236
TEL ,2018-08-12 11:44:14,236
TEL ,2018-08-12 12:44:15,236
TEL ,2018-08-12 13:44:16,236
TEL ,2018-08-12 14:44:16,236
TEL ,2018-08-12 15:44:17,236
TEL ,2018-08-12 16:44:16,236
TEL ,2018-08-12 17:44:15,236
TEL ,2018-08-12 18:44:15,236
TEL ,2018-08-12 19:44:15,236
TEL ,2018-08-12 20:44:16,236
TEL ,2018-08-12 21:44:15,236
TEL ,2018-08-12 22:44:15,236
TEL ,2018-08-12 23:44:15,236
TEL ,2018-08-13 00:44:15,236
TEL ,2018-08-13 01:44:15,236
TEL ,2018-08-13 02:44:16,236
TEL ,2018-08-13 03:44:15,236
TEL ,2018-08-13 04:44:16,236
TEL ,2018-08-13 05:44:14,236
TEL ,2018-08-13 06:44:15,236
TEL ,2018-08-13 07:44:15,236
TEL ,2018-08-13 08:44:16,236
TEL ,2018-08-13 09:44:16,236
TEL ,2018-08-13 10:44:15,236
TEL ,2018-08-13 11:44:15,236
TEL ,2018-08-13 12:44:15,236
TEL ,2018-08-13 13:44:18,236
TEL ,2018-08-13 14:44:18,236
TEL ,2018-08-13 15:44:18,236
TEL ,2018-08-13 16:44:17,237
TEL ,2018-08-13 17:44:15,238
TEL ,2018-08-13 18:44:16,238
TEL ,2018-08-13 19:44:17,238
TEL ,2018-08-13 20:44:16,238
TEL ,2018-08-13 21:44:16,238
TEL ,2018-08-13 22:44:15,238
TEL ,2018-08-13 23:44:15,238
TEL ,2018-08-14 00:44:16,238
TEL ,2018-08-14 01:44:17,238
TEL ,2018-08-14 02:44:16,238
TEL ,2018-08-14 03:44:15,238
TEL ,2018-08-14 04:44:16,238
TEL ,2018-08-14 05:44:15,238
TEL ,2018-08-14 06:44:16,238
TEL ,2018-08-14 07:44:16,238
TEL ,2018-08-14 08:44:16,238
TEL ,2018-08-14 09:44:15,238
TEL ,2018-08-14 10:44:16,238
TEL ,2018-08-14 11:44:15,238
TEL ,2018-08-14 12:44:15,238
TEL ,2018-08-14 13:44:17,237
TEL ,2018-08-14 14:44:16,236
TEL ,2018-08-14 15:44:17,236
TEL ,2018-08-14 16:44:16,236
TEL ,2018-08-14 17:44:14,236
TEL ,2018-08-14 18:44:16,235
TEL ,2018-08-14 19:44:16,235
TEL ,2018-08-14 20:44:16,235
TEL ,2018-08-14 21:44:15,235
TEL ,2018-08-14 22:44:15,235
TEL ,2018-08-14 23:44:15,235
TEL ,2018-08-15 00:44:16,235
TEL ,2018-08-15 01:44:16,235
TEL ,2018-08-15 02:44:17,235
TEL ,2018-08-15 03:44:16,235
TEL ,2018-08-15 04:44:16,235
TEL ,2018-08-15 05:44:15,235
TEL ,2018-08-15 06:44:17,235
TEL ,2018-08-15 07:44:14,235
TEL ,2018-08-15 08:44:16,235
TEL ,2018-08-15 09:44:16,235
TEL ,2018-08-15 10:44:16,235
TEL ,2018-08-15 11:44:16,235
TEL ,2018-08-15 12:44:15,235
TEL ,2018-08-15 14:09:51,235
TEL ,2018-08-15 14:44:16,235
TEL ,2018-08-15 15:44:17,235
TEL ,2018-08-15 16:44:18,235
TEL ,2018-08-15 17:44:15,235
TEL ,2018-08-15 18:44:15,235
TEL ,2018-08-15 19:44:15,235
TEL ,2018-08-15 20:44:14,235
TEL ,2018-08-15 21:44:14,235
TEL ,2018-08-15 22:44:15,235
TEL ,2018-08-15 23:44:16,235
TEL ,2018-08-16 00:44:16,235
TEL ,2018-08-16 01:44:15,235
TEL ,2018-08-16 02:44:17,235
TEL ,2018-08-16 03:44:17,235
TEL ,2018-08-16 04:44:16,235
TEL ,2018-08-16 05:44:15,235
TEL ,2018-08-16 06:44:15,235
TEL ,2018-08-16 07:44:16,235
TEL ,2018-08-16 08:44:15,235
TEL ,2018-08-16 09:44:14,235
TEL ,2018-08-16 10:44:15,235
TEL ,2018-08-16 11:44:14,235
TEL ,2018-08-16 12:44:14,235
TEL ,2018-08-16 13:44:18,235
TEL ,2018-08-16 14:44:16,236
TEL ,2018-08-16 15:44:17,235
TEL ,2018-08-16 16:44:16,235
TEL ,2018-08-16 17:44:15,235
TEL ,2018-08-16 18:44:15,236
TEL ,2018-08-16 19:44:17,237
TEL ,2018-08-16 20:44:15,237
TEL ,2018-08-16 21:44:15,237
TEL ,2018-08-16 22:44:14,237
TEL ,2018-08-16 23:44:14,237
TEL ,2018-08-17 00:44:15,237
TEL ,2018-08-17 01:44:15,237
TEL ,2018-08-17 02:44:16,237
TEL ,2018-08-17 03:44:16,237
TEL ,2018-08-17 04:44:16,237
TEL ,2018-08-17 05:44:14,237
TEL ,2018-08-17 06:44:14,237
TEL ,2018-08-17 07:44:14,237
TEL ,2018-08-17 08:44:15,237
TEL ,2018-08-17 09:44:14,237
TEL ,2018-08-17 10:44:14,237
TEL ,2018-08-17 11:44:14,237
TEL ,2018-08-17 12:44:14,237
TEL ,2018-08-17 13:44:18,237
TEL ,2018-08-17 14:44:17,235
TEL ,2018-08-17 15:44:17,234
TEL ,2018-08-17 16:44:15,233
TEL ,2018-08-17 17:44:14,234
TEL ,2018-08-17 18:44:15,234
TEL ,2018-08-17 19:44:15,235
TEL ,2018-08-17 20:44:58,235
TEL ,2018-08-17 21:44:14,235
TEL ,2018-08-17 22:44:14,235
TEL ,2018-08-17 23:44:13,235
TEL ,2018-08-18 00:44:15,235
TEL ,2018-08-18 01:44:15,235
TEL ,2018-08-18 02:44:15,235
TEL ,2018-08-18 03:44:15,235
TEL ,2018-08-18 04:44:14,235
TEL ,2018-08-18 05:44:14,235
TEL ,2018-08-18 06:44:15,235
TEL ,2018-08-18 07:44:14,235
TEL ,2018-08-18 08:44:14,235
TEL ,2018-08-18 09:44:14,235
TEL ,2018-08-18 10:44:13,235
TEL ,2018-08-18 11:44:14,235
TEL ,2018-08-18 12:44:16,235
TEL ,2018-08-18 13:44:16,235
TEL ,2018-08-18 14:44:15,235
TEL ,2018-08-18 15:44:15,235
TEL ,2018-08-18 16:44:15,235
TEL ,2018-08-18 17:44:15,235
TEL ,2018-08-18 18:44:15,235
TEL ,2018-08-18 19:44:15,235
TEL ,2018-08-18 20:44:15,235
TEL ,2018-08-18 21:44:14,235
TEL ,2018-08-18 22:44:14,235
TEL ,2018-08-18 23:44:14,235
TEL ,2018-08-19 00:44:14,235
TEL ,2018-08-19 01:44:14,235
TEL ,2018-08-19 02:44:15,235
TEL ,2018-08-19 03:44:14,235
TEL ,2018-08-19 04:44:15,235
TEL ,2018-08-19 05:44:14,235
TEL ,2018-08-19 06:44:14,235
TEL ,2018-08-19 07:44:15,235
TEL ,2018-08-19 08:44:14,235
TEL ,2018-08-19 09:44:14,235
TEL ,2018-08-19 10:44:14,235
TEL ,2018-08-19 11:44:14,235
TEL ,2018-08-19 12:44:15,235
TEL ,2018-08-19 13:44:14,235
TEL ,2018-08-19 14:44:14,235
TEL ,2018-08-19 15:44:15,235
TEL ,2018-08-19 16:44:13,235
TEL ,2018-08-19 17:44:15,235
TEL ,2018-08-19 18:44:15,235
TEL ,2018-08-19 19:44:15,235
TEL ,2018-08-19 20:44:16,235
TEL ,2018-08-19 21:44:17,235
TEL ,2018-08-19 22:44:15,235
TEL ,2018-08-19 23:44:14,235
TEL ,2018-08-20 00:44:15,235
TEL ,2018-08-20 01:44:15,235
TEL ,2018-08-20 02:44:15,235
TEL ,2018-08-20 03:44:14,235
TEL ,2018-08-20 04:44:14,235
TEL ,2018-08-20 05:44:14,235
TEL ,2018-08-20 06:44:15,235
TEL ,2018-08-20 07:44:14,235
TEL ,2018-08-20 08:44:18,235
TEL ,2018-08-20 09:44:13,235
TEL ,2018-08-20 10:44:14,235
TEL ,2018-08-20 11:44:15,235
TEL ,2018-08-20 12:44:14,235
TEL ,2018-08-20 13:44:20,235
TEL ,2018-08-20 14:44:19,233
TEL ,2018-08-20 15:44:17,233
TEL ,2018-08-20 16:44:17,233
TEL ,2018-08-20 17:44:15,235
TEL ,2018-08-20 18:44:15,236
TEL ,2018-08-20 19:44:15,236
TEL ,2018-08-20 20:44:15,237
TEL ,2018-08-20 21:44:14,237
TEL ,2018-08-20 22:44:14,237
TEL ,2018-08-20 23:44:14,237
TEL ,2018-08-21 00:44:15,237
TEL ,2018-08-21 01:44:15,237
TEL ,2018-08-21 02:44:15,237
TEL ,2018-08-21 03:44:15,237
TEL ,2018-08-21 04:44:15,237
TEL ,2018-08-21 05:44:14,237
TEL ,2018-08-21 06:44:15,237
TEL ,2018-08-21 07:44:14,237
TEL ,2018-08-21 08:44:15,237
TEL ,2018-08-21 09:44:14,237
TEL ,2018-08-21 10:44:15,237
TEL ,2018-08-21 11:44:14,237
TEL ,2018-08-21 12:44:14,237
TEL ,2018-08-21 13:44:20,237
TEL ,2018-08-21 14:44:16,236
TEL ,2018-08-21 15:44:15,235
TEL ,2018-08-21 16:44:14,235
TEL ,2018-08-21 17:44:13,235
TEL ,2018-08-21 18:44:14,235
TEL ,2018-08-21 19:44:15,235
TEL ,2018-08-21 20:44:14,235
TEL ,2018-08-21 21:44:13,235
TEL ,2018-08-21 22:44:14,235
TEL ,2018-08-21 23:44:14,235
TEL ,2018-08-22 00:44:14,235
TEL ,2018-08-22 01:44:14,235
TEL ,2018-08-22 02:44:14,235
TEL ,2018-08-22 03:44:15,235
TEL ,2018-08-22 04:44:15,235
TEL ,2018-08-22 05:44:14,235
TEL ,2018-08-22 06:44:13,235
TEL ,2018-08-22 07:44:13,235
TEL ,2018-08-22 08:44:13,235
TEL ,2018-08-22 09:44:14,235
TEL ,2018-08-22 10:44:13,235
TEL ,2018-08-22 11:44:14,235
TEL ,2018-08-22 12:44:13,235
TEL ,2018-08-22 13:44:21,235
TEL ,2018-08-22 14:44:15,239
TEL ,2018-08-22 15:44:14,239
TEL ,2018-08-22 16:44:15,238
TEL ,2018-08-22 17:44:14,238
TEL ,2018-08-22 18:44:15,239
TEL ,2018-08-22 19:44:14,239
TEL ,2018-08-22 20:44:12,242
TEL ,2018-08-22 21:44:13,242
TEL ,2018-08-22 22:44:13,242
TEL ,2018-08-22 23:44:14,242
TEL ,2018-08-23 00:44:14,242
TEL ,2018-08-23 01:44:15,242
TEL ,2018-08-23 02:44:14,242
TEL ,2018-08-23 03:44:15,242
TEL ,2018-08-23 04:44:15,242
TEL ,2018-08-23 05:44:14,242
TEL ,2018-08-23 06:44:13,242
TEL ,2018-08-23 07:44:14,242
TEL ,2018-08-23 08:44:14,242
TEL ,2018-08-23 09:44:13,242
TEL ,2018-08-23 10:44:13,242
TEL ,2018-08-23 11:44:14,242
TEL ,2018-08-23 12:44:14,242
TEL ,2018-08-23 13:44:19,242
TEL ,2018-08-23 14:44:14,240
TEL ,2018-08-23 15:44:15,240
TEL ,2018-08-23 16:44:16,240
TEL ,2018-08-23 17:44:13,240
TEL ,2018-08-23 18:44:16,240
TEL ,2018-08-23 19:44:16,240
TEL ,2018-08-23 20:44:17,240
TEL ,2018-08-23 21:44:14,240
TEL ,2018-08-23 22:44:15,240
TEL ,2018-08-23 23:44:15,240
TEL ,2018-08-24 00:44:15,240
TEL ,2018-08-24 01:44:16,240
TEL ,2018-08-24 02:44:15,240
TEL ,2018-08-24 03:44:14,240
TEL ,2018-08-24 20:02:35,237
